,id,title,release_year,runtime,budget,revenue,vote_average,vote_count,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8
37809,246415,Redland,2009,105,0,0,8.0,2,Western,Drama,,,,,,
37810,255548,The Soul of the Bone,2004,74,0,0,5.0,1,Documentary,,,,,,,
37811,125531,Pripyat,1999,100,0,0,5.0,1,Documentary,,,,,,,
37812,163042,Orange Love,2007,92,3000000,0,4.0,2,Drama,Romance,,,,,,
37816,78476,My Worst Nightmare,2011,103,0,0,5.1,59,Comedy,,,,,,,
37817,239804,Path of Destruction,2005,120,0,0,4.5,5,TV Movie,Action,Science Fiction,,,,,
37818,292081,Sunshine Superman,2015,100,400000,88097,7.2,10,Documentary,,,,,,,
37819,267579,The Ardor,2014,101,0,0,4.4,12,Western,Drama,,,,,,
37820,5252,Ardor,2002,112,0,0,5.8,3,Drama,Thriller,,,,,,
37821,67089,Beat,1997,116,0,0,4.3,4,Action,Drama,,,,,,
37823,356325,Everything Is Copy,2015,89,0,0,7.6,8,Documentary,,,,,,,
37825,304878,From Caligari to Hitler: German Cinema in the Age of the Masses,2015,114,0,0,7.3,4,Documentary,,,,,,,
37826,76105,Hunger,2001,82,10000,0,0.0,0,Drama,,,,,,,
37827,357096,I Spit on Your Grave III: Vengeance is Mine,2015,91,0,0,5.1,200,Horror,Thriller,,,,,,
37831,81670,Jock of the Bushveld,2011,89,0,0,5.1,4,Animation,Adventure,Family,Comedy,,,,
37838,373349,Mapplethorpe: Look at the Pictures,2016,105,0,0,7.7,11,Documentary,,,,,,,
37839,344170,Only the Dead See The End of War,2015,78,0,0,8.0,14,Documentary,,,,,,,
37842,36799,Sugar,2004,78,375581,0,4.6,9,Drama,Romance,,,,,,
37855,296071,Princess Jellyfish,2014,126,0,0,7.4,6,Comedy,,,,,,,
37856,380808,Zero Days,2016,116,0,0,7.5,73,Documentary,,,,,,,
37857,295699,Everybody Wants Some!!,2016,116,10000000,3400278,6.3,419,Comedy,,,,,,,
37858,21571,Mithya,2008,110,0,0,6.6,5,Drama,Comedy,Crime,Foreign,,,,
37859,161816,Raghu Romeo,2003,96,0,0,0.0,0,,,,,,,,
37860,19083,Strays,1997,105,0,0,4.8,10,Drama,,,,,,,
37861,72912,Carjacked,2011,89,0,0,5.2,39,Action,Thriller,,,,,,
37862,205055,Sign Painters,2014,90,0,0,7.7,3,Documentary,,,,,,,
37863,369557,Sing Street,2016,106,4000000,13624522,8.0,669,Romance,Drama,Music,,,,,
37864,336775,All-Stars,2014,98,608000,0,6.7,3,Comedy,,,,,,,
37865,340627,Ayanda,2015,105,0,0,6.0,1,Drama,Romance,,,,,,
37867,82100,Flower Girl,2009,0,0,0,5.0,3,Comedy,Music,Romance,,,,,
37868,40211,A Millionaire's First Love,2006,116,0,0,7.2,25,Drama,Romance,Foreign,,,,,
37869,362541,Jump!,2014,18,0,0,6.8,4,Comedy,Drama,,,,,,
37870,123337,Sight,2012,7,0,0,6.6,11,Science Fiction,,,,,,,
37871,389882,The Love-stricken,1992,91,0,0,0.0,0,,,,,,,,
37872,58517,Life Even Looks Like a Party,2009,100,0,0,4.3,2,Documentary,,,,,,,
37873,298869,Bag Man,2014,15,0,0,8.0,4,,,,,,,,
37874,25451,Taking Chances,2009,100,0,0,4.6,13,Comedy,Romance,,,,,,
37895,358893,Angry Indian Goddesses,2015,115,0,0,7.7,6,Drama,Comedy,,,,,,
37896,354220,The Girl in the Photographs,2015,95,0,0,4.6,29,Crime,Horror,Thriller,,,,,
37897,347850,The Unfolding,2016,87,0,0,4.0,10,Mystery,Horror,Thriller,,,,,
37898,142023,Lovers of the Café Flore,2006,0,0,0,6.3,8,Drama,,,,,,,
37899,351065,Zoom,2015,96,0,0,5.7,25,Animation,Comedy,Drama,,,,,
37900,331985,Sundays,2015,14,51237,0,6.2,7,Science Fiction,,,,,,,
37901,321645,This Is Normal,2013,20,0,0,8.0,2,Drama,,,,,,,
37902,298165,He Took His Skin Off for Me,2014,11,0,0,6.7,10,Horror,Drama,Romance,,,,,
37903,334362,Highway to Hellas,2015,89,0,0,5.3,12,Comedy,,,,,,,
37904,203890,2 Hours,2012,26,0,0,3.2,5,Horror,,,,,,,
37905,25803,Amal,2007,101,0,0,8.0,9,Drama,,,,,,,
37906,276828,Wind,2013,4,0,0,7.3,3,Animation,,,,,,,
37908,317213,The Twin Girls of Sunset Street,2010,12,0,0,4.7,3,Thriller,Animation,Crime,,,,,
37909,195030,Palmipedarium,2012,10,0,0,7.6,4,Animation,Drama,,,,,,
37910,348396,Ave Maria,2015,15,0,0,5.8,10,,,,,,,,
37911,335026,Day One,2015,25,0,0,7.4,5,Drama,War,,,,,,
37912,365909,Everything Will Be Okay,2015,30,0,0,7.3,6,Thriller,Drama,,,,,,
37913,369373,Stutterer,2015,13,0,0,7.7,13,Drama,,,,,,,
37914,250686,Eager,2014,8,0,0,5.0,3,,,,,,,,
37915,382523,Vaesen,2012,7,0,0,4.0,2,,,,,,,,
37916,109907,Hate Story,2012,141,0,0,6.4,11,Thriller,Foreign,,,,,,
37917,282346,Hate Story 2,2014,130,0,0,4.5,12,Thriller,Drama,Romance,,,,,
37918,300455,Absent Minded,2013,8,0,0,5.3,3,Animation,,,,,,,
37919,365566,Small People with Hats,2014,7,0,0,6.0,2,Animation,,,,,,,
37921,352166,Catastasis,2015,73,0,0,6.0,1,Thriller,Horror,,,,,,
37924,142914,In Search of Blind Joe Death: The Saga of John Fahey,2013,58,0,0,5.0,1,Documentary,History,,,,,,
37925,370755,Paterson,2016,118,5000000,2152738,7.0,311,Comedy,Drama,Romance,,,,,
37926,290595,The Huntsman: Winter's War,2016,114,115000000,164602163,6.0,1575,Action,Adventure,Drama,,,,,
37927,325133,Neighbors 2: Sorority Rising,2016,91,35000000,108758521,5.6,1490,Comedy,,,,,,,
37928,133953,Snow Shark: Ancient Snow Beast,2011,80,0,0,4.0,2,Science Fiction,Horror,,,,,,
37929,113660,Rumble,2002,55,0,0,5.7,3,,,,,,,,
37930,224944,Silent Retreat,2013,85,0,0,5.9,11,Horror,Mystery,Thriller,,,,,
37931,158928,The Roman Spring of Mrs. Stone,2003,108,110,0,4.5,4,Drama,,,,,,,
37944,365183,Killing Them Safely,2015,100,0,0,4.8,5,Documentary,,,,,,,
37946,369168,A Good American,2016,100,0,0,7.5,2,Documentary,,,,,,,
37947,355925,Another World,2014,87,0,0,0.0,0,,,,,,,,
37948,252674,A Second Chance,2013,90,0,0,5.3,16,,,,,,,,
37949,327674,The Invited,2010,95,0,0,2.0,3,Horror,,,,,,,
37950,356300,How to Plan an Orgy in a Small Town,2015,101,0,0,5.0,31,Comedy,,,,,,,
37951,101733,Zombie Ass: Toilet of the Dead,2011,85,0,0,3.8,16,Comedy,Horror,,,,,,
37953,90843,Baishe Srabon,2011,140,0,0,7.0,2,Thriller,,,,,,,
37954,57173,Monsterwolf,2010,86,0,0,3.0,7,TV Movie,Fantasy,Horror,,,,,
37955,102909,Joey,1997,96,0,0,4.0,1,Family,Foreign,,,,,,
37956,332748,Very Semi-Serious,2015,83,0,0,7.3,4,Documentary,,,,,,,
37957,301608,The Trust,2016,93,9000000,0,4.8,159,Crime,Thriller,,,,,,
37959,173327,From Bedrooms to Billions,2014,162,0,0,7.1,4,Documentary,,,,,,,
37960,68016,Aadukalam,2011,160,4000000,6000000,6.8,8,Action,Drama,Thriller,,,,,
37962,372226,Visaranai,2016,118,325000,1600000,8.0,8,Drama,Thriller,,,,,,
37964,297393,Dark Horse,2015,86,0,0,3.7,23,Drama,Documentary,,,,,,
37965,290916,7.2,2014,14,0,0,0.0,0,,,,,,,,
37966,376570,Hush,2016,81,0,0,6.9,834,Horror,Thriller,,,,,,
37967,121983,Free Angela and All Political Prisoners,2012,101,0,0,6.6,12,Documentary,,,,,,,
37968,285869,Wet Bum,2014,95,0,0,0.0,0,Drama,,,,,,,
37970,308063,The Visit: An Alien Encounter,2015,83,0,0,5.7,6,Documentary,,,,,,,
37971,277690,Yasmine,2014,105,0,0,0.0,0,Action,,,,,,,
37974,343112,Man Vs.,2015,87,1500000,0,5.4,12,Thriller,Science Fiction,Horror,,,,,
37975,374465,Things to Come,2016,102,2100000,282382,6.5,70,Drama,,,,,,,
37976,318553,Sugar Daddies,2014,88,0,0,4.8,11,Drama,Thriller,,,,,,
37977,237811,Blue Sky Bones,2013,101,0,0,6.9,4,,,,,,,,
37978,15803,Multi-Facial,1995,20,3000,0,5.9,7,Drama,,,,,,,
37981,113217,Out of Sync,2000,93,0,0,0.0,0,Drama,Comedy,Music,,,,,
37982,57656,Dangerous Days: Making Blade Runner,2007,214,0,0,8.2,17,Documentary,,,,,,,
37983,18597,Jimmy Carr: Live,2004,75,0,0,7.3,8,Comedy,,,,,,,
37984,19499,Jimmy Carr: Stand Up,2005,80,0,0,7.0,10,Comedy,,,,,,,
37985,15372,Jimmy Carr: Comedian,2007,93,0,0,7.4,9,Comedy,,,,,,,
37986,15429,Jimmy Carr: In Concert,2008,87,0,0,8.7,7,Comedy,,,,,,,
37987,24784,Jimmy Carr: Telling Jokes,2009,90,0,0,7.7,10,Comedy,,,,,,,
37988,49381,Jimmy Carr: Making People Laugh,2010,113,0,0,7.1,9,Comedy,,,,,,,
37989,79483,Jimmy Carr: Being Funny,2011,111,0,0,6.9,8,Comedy,,,,,,,
37990,238177,Jimmy Carr: Laughing and Joking,2013,92,0,0,8.0,3,Comedy,,,,,,,
37991,204344,Internet Story,2010,10,0,0,8.2,3,Animation,Drama,,,,,,
37992,200558,Kara,2012,7,0,0,5.3,2,Drama,Science Fiction,,,,,,
37994,354924,The Dead Room,2015,80,1000000,0,4.8,39,Horror,Thriller,,,,,,
37995,254439,O Candidato Honesto,2014,0,0,0,5.7,37,Comedy,,,,,,,
37999,348390,Confirmation,2016,110,0,0,6.9,56,Drama,History,,,,,,
38000,235046,Darkroom,2013,81,0,0,4.2,13,Thriller,,,,,,,
38001,301056,Enchanted Kingdom,2014,87,18,0,5.1,13,Documentary,,,,,,,
38002,67174,Exodus: Tales from the Enchanted Kingdom,2005,106,0,0,3.5,2,Action,Foreign,Science Fiction,,,,,
38004,166660,Jurassic Attack,2012,83,0,0,3.1,14,Action,Science Fiction,,,,,,
38007,51505,The Christmas Hope,2009,90,0,0,6.7,6,Family,Drama,,,,,,
38008,244852,Poseidon Rex,2014,76,0,0,3.4,14,Action,Science Fiction,,,,,,
38009,270909,Refugiado,2014,95,0,0,6.0,3,Drama,,,,,,,
38010,117023,Sharkman,2001,90,0,0,2.0,1,Horror,Science Fiction,,,,,,
38011,322746,Sweet Micky for President,2015,89,0,0,0.0,0,Documentary,,,,,,,
38012,101320,The Spiral Staircase,2000,88,0,0,4.0,1,,,,,,,,
38018,364810,Triple Troubles,2015,103,0,0,0.0,0,Comedy,Drama,,,,,,
38020,110282,A Way of Life,2004,91,0,0,8.0,2,,,,,,,,
38021,341366,Sherpa,2015,96,0,0,7.4,12,Adventure,Documentary,,,,,,
38022,352372,Darling,2015,78,0,0,5.3,19,Horror,Thriller,,,,,,
38023,39857,The Untold Story,1993,96,0,0,6.7,20,Comedy,Crime,Drama,Horror,,,,
38024,339994,The Good Neighbor,2016,98,0,0,6.2,116,Drama,Thriller,Crime,,,,,
38031,19509,All The Days Before Tomorrow,2007,100,0,0,0.0,0,Comedy,Drama,Romance,,,,,
38032,297421,Of Men and War,2014,142,0,0,6.5,2,Documentary,,,,,,,
38033,170194,Riddle,2013,100,7000000,0,4.3,23,Mystery,Thriller,,,,,,
38038,336121,Girl on the Edge,2015,100,0,0,5.4,16,Drama,Family,,,,,,
38040,335578,Land of Mine,2015,100,5070773,0,7.8,283,Drama,History,War,,,,,
38041,342165,Too Late,2016,108,0,7000,7.5,16,Drama,,,,,,,
38043,392418,The Cheerleader Murders,2017,84,0,0,4.0,2,TV Movie,Thriller,,,,,,
38045,355230,In Jackson Heights,2015,190,0,0,8.5,2,Documentary,,,,,,,
38046,332739,In Transit,2015,76,0,0,0.0,0,Documentary,,,,,,,
38047,317954,City of Gold,2016,96,0,0,5.7,13,Documentary,,,,,,,
38050,3102,My Step Brother Frankenstein,2005,120,0,0,3.3,3,Drama,,,,,,,
38051,62729,His Wife's Diary,2000,110,0,0,4.5,5,Drama,History,Romance,,,,,
38067,101715,Unguarded,2011,77,0,0,9.5,1,,,,,,,,
38069,356090,2 Nights Till Morning,2015,84,0,0,7.5,4,Romance,Drama,,,,,,
38070,290188,The Brittany Murphy Story,2014,86,0,0,4.4,10,Drama,TV Movie,,,,,,
38071,87992,Where Once We Walked,2010,126,0,0,3.5,2,History,Drama,,,,,,
38073,340187,Uncaged,2016,95,0,0,3.8,13,Horror,Comedy,Thriller,,,,,
38074,328594,The Birth of Saké,2016,90,0,0,7.4,14,Documentary,,,,,,,
38075,298032,VANish,2015,79,0,0,4.5,23,Crime,Thriller,Action,Horror,,,,
38076,96767,Mrs. 'Arris Goes to Paris,1992,92,0,0,9.0,1,Drama,,,,,,,
38078,347097,Observance,2016,90,0,0,5.4,12,Thriller,Horror,Mystery,,,,,
38080,333356,What Our Fathers Did: A Nazi Legacy,2015,90,0,0,6.3,8,Documentary,,,,,,,
38081,324320,Theory of Obscurity: A Film About the Residents,2015,87,0,0,6.9,4,Documentary,Music,,,,,,
38083,23154,The Garden of Sinners - Chapter 4: The Hollow Shrine,2008,46,0,0,7.2,14,Animation,,,,,,,
38084,212156,The Garden of Sinners: Future Gospel,2013,88,0,0,7.2,12,Animation,Science Fiction,,,,,,
38085,100288,Black Sun,2007,93,0,0,4.5,1,Drama,,,,,,,
38086,168976,The Silent Touch,1992,96,0,0,0.0,0,,,,,,,,
38087,29009,O Coronel e o Lobisomem,2005,106,0,0,6.3,8,Comedy,,,,,,,
38088,23854,The Assailant,2009,90,5000000,0,5.4,11,Drama,Action,Adventure,,,,,
38090,75537,Son of Sam,2008,0,0,0,1.5,2,Drama,Horror,Thriller,,,,,
38091,333123,Jackrabbit,2015,101,0,0,3.8,4,Drama,Thriller,Science Fiction,,,,,
38094,297063,Sven's Secret,1995,0,0,0,0.0,0,Drama,,,,,,,
38095,377985,Fan,2016,142,16000000,29251596,6.2,73,Action,Drama,Thriller,,,,,
38096,1659,Texas - Doc Snyder hält die Welt in Atem,1993,89,0,0,6.3,12,Comedy,Western,,,,,,
38097,1652,00 Schneider - Jagd auf Nihil Baxter,1994,92,0,0,6.5,16,Comedy,Crime,,,,,,
38098,1655,Praxis Dr. Hasenbein,1997,97,0,0,7.0,8,Comedy,,,,,,,
38101,348025,Families,2015,113,0,0,5.0,26,Comedy,Drama,,,,,,
38102,56948,Máncora,2008,100,1800000,0,5.8,6,Drama,Romance,Foreign,,,,,
38103,353326,The Man Who Knew Infinity,2016,108,0,11472454,7.2,314,Drama,,,,,,,
38104,361841,Drifters,2015,97,0,0,8.0,4,Crime,Drama,,,,,,
38105,24450,Pretty Ugly People,2009,99,0,0,4.1,12,Comedy,,,,,,,
38106,318054,No Men Beyond This Point,2015,80,0,0,6.3,8,Drama,Comedy,Science Fiction,,,,,
38107,366901,Despite the Falling Snow,2016,113,0,0,4.7,16,Drama,Mystery,Romance,Thriller,,,,
38108,161143,Madly Madagascar,2013,22,0,0,5.9,39,Animation,Comedy,Family,,,,,
38109,85693,Hammy's Boomerang Adventure,2006,5,0,0,5.9,13,Comedy,Family,Animation,,,,,
38110,118251,First Flight,2006,8,0,0,5.8,10,Animation,,,,,,,
38111,385750,Folk Hero & Funny Guy,2016,88,0,0,5.5,2,Comedy,,,,,,,
38112,385738,Dreamland,2016,89,0,0,7.3,3,Romance,Comedy,Drama,,,,,
38113,305342,Dean,2017,87,0,0,7.7,6,Comedy,,,,,,,
38114,333092,Come Down Molly,2015,81,0,0,0.0,0,Drama,Comedy,,,,,,
38115,58032,Dial H-I-S-T-O-R-Y,1997,68,0,0,0.0,0,Documentary,Foreign,,,,,,
38116,77786,The Net,2003,121,0,0,0.0,0,Documentary,,,,,,,
38117,102039,Mock Up on Mu,2008,114,0,0,8.0,2,Comedy,Science Fiction,,,,,,
38118,19459,Tribulation 99: Alien Anomalies Under America,1992,48,0,0,5.0,1,Comedy,Documentary,,,,,,
38123,345874,Stealing Cars,2016,94,0,0,6.4,15,Drama,,,,,,,
38124,165463,The Priest's Children,2013,93,0,0,6.0,16,Comedy,Drama,,,,,,
38130,332283,Mary Shelley,2018,0,0,0,0.0,1,Drama,Romance,,,,,,
38132,58792,BreadCrumbs,2011,88,0,0,3.0,13,Horror,Thriller,,,,,,
38133,375572,Italian Race,2016,119,0,0,7.7,187,Drama,,,,,,,
38134,51393,White Night,2009,135,0,0,5.8,12,Foreign,Mystery,Romance,,,,,
38137,168616,Tumult,2012,13,0,0,5.7,5,,,,,,,,
38138,37048,Mobile Suit Gundam 00: A Wakening of the Trailblazer,2010,123,0,0,6.6,10,Action,Science Fiction,Animation,Drama,,,,
38139,60964,Macross Frontier: The Wings of Goodbye,2011,115,0,0,5.8,3,Action,Animation,Romance,,,,,
38140,303858,Money Monster,2016,98,27000000,93282604,6.5,1096,Thriller,,,,,,,
38142,47747,The Garden of Sinners: Epilogue,2011,33,0,0,6.3,5,Mystery,Animation,,,,,,
38143,363354,Library Wars: The Last Mission,2015,120,0,0,0.0,0,Romance,Action,Comedy,,,,,
38144,229113,The Kiyosu Conference,2013,135,0,0,6.3,8,Comedy,Drama,,,,,,
38145,138827,Penance,2012,270,0,0,7.3,6,Drama,,,,,,,
38147,34036,Imagining Argentina,2003,107,0,0,4.8,8,Drama,Romance,Thriller,,,,,
38149,16916,A Boyfriend for My Wife,2008,100,0,0,6.2,18,Romance,Comedy,Drama,,,,,
38150,322240,Nine Lives,2016,87,30000000,57814445,5.5,289,Fantasy,Comedy,Family,,,,,
38151,84907,Playback,2012,95,7500000,0,3.7,40,Horror,Thriller,,,,,,
38152,98959,The game of truth,2004,95,0,0,6.0,2,Drama,Comedy,Romance,Foreign,,,,
38153,51298,Disney's Very Merry Christmas Sing Along Songs,2002,54,0,0,7.1,6,Music,Animation,,,,,,
38154,83266,"It's Not You, It's Me",2004,105,0,0,7.2,5,Romance,Comedy,,,,,,
38155,38995,Café solo o con ellas,2007,124,0,0,4.8,5,Comedy,,,,,,,
38160,89458,Crayon Shin-chan: Pursuit of the Balls of Darkness,1997,100,0,0,6.0,5,Animation,Comedy,,,,,,
38161,145689,Atlantic Records: The House That Ahmet Built,2007,90,0,0,7.0,2,,,,,,,,
38162,50025,Kolpaçino,2009,98,2000000,0,6.3,3,Action,Comedy,,,,,,
38163,356298,Don't Think Twice,2016,90,0,4417667,6.4,161,Comedy,Drama,,,,,,
38164,326423,Barbershop: The Next Cut,2016,112,20000000,55030051,6.2,171,Comedy,,,,,,,
38165,362478,The Preppie Connection,2016,110,0,0,7.1,29,Drama,Crime,,,,,,
38166,330483,The Choice,2016,111,10000000,18730891,6.7,527,Drama,Romance,,,,,,
38167,205588,Our Kind of Traitor,2016,108,0,9930095,6.0,162,Thriller,,,,,,,
38168,357125,The Sixties,2013,468,0,0,6.8,4,,,,,,,,
38173,378483,Suntan,2016,104,0,0,6.1,10,Comedy,Drama,,,,,,
38174,158947,My Dog Killer,2013,90,0,0,6.0,4,Drama,Foreign,,,,,,
38175,391899,Hannibal Buress: Hannibal Takes Edinburgh,2016,80,0,0,6.5,4,,,,,,,,
38176,127380,Finding Dory,2016,97,200000000,1028570889,6.8,4333,Adventure,Animation,Comedy,Family,,,,
38177,35759,My Super Psycho Sweet 16,2009,84,1,0,6.2,14,Horror,,,,,,,
38178,53999,My Super Psycho Sweet 16: Part 2,2010,0,0,0,6.1,10,,,,,,,,
38179,140652,My Super Psycho Sweet 16: Part 3,2012,84,0,0,5.5,11,,,,,,,,
38180,320639,All About E,2015,93,0,0,4.9,10,Romance,Comedy,Drama,,,,,
38182,142611,"Houston, We Have a Problem!",2016,88,0,0,8.7,9,Documentary,,,,,,,
38183,113347,A Drummer's Dream,2010,84,0,0,8.0,2,Music,Documentary,,,,,,
38184,323676,The Boss,2016,91,29000000,78636257,5.5,441,Comedy,,,,,,,
38185,99513,Stateless Things,2012,119,0,0,6.5,2,,,,,,,,
38186,381341,Perfect Strangers,2016,97,0,0,7.8,803,Comedy,Drama,,,,,,
38187,384254,The Cockroach That Ate Cincinnati,1996,0,0,0,0.0,0,,,,,,,,
38189,333669,Bastille Day,2016,92,20000000,14397593,6.0,378,Action,,,,,,,
38190,387252,Kadhalum Kadanthu Pogum,2016,136,0,0,7.9,6,Comedy,Drama,Romance,,,,,
38191,137400,Black & White: The Dawn of Assault,2012,142,12000000,0,6.6,8,Comedy,Action,,,,,,
38192,381298,Ghayal Once Again,2016,127,0,0,5.5,5,,,,,,,,
38193,362682,Goodbye Mr. Loser,2015,104,0,0,6.8,22,Romance,Comedy,,,,,,
38194,325186,Smothered,2016,96,0,0,3.4,8,Horror,Comedy,,,,,,
38195,316152,Free State of Jones,2016,139,50000000,25035950,6.6,439,War,Action,Drama,History,Thriller,,,
38196,153518,The Angry Birds Movie,2016,97,73000000,349779543,5.9,1048,Family,Animation,,,,,,
38197,358644,Embers,2015,85,0,0,5.6,20,Drama,Science Fiction,,,,,,
38198,297186,Fatal Frame,2014,104,0,0,7.4,5,Horror,,,,,,,
38199,344593,Cherry Tree,2015,85,0,0,3.8,11,Horror,,,,,,,
38200,306598,"My Love, Don't Cross That River",2014,86,0,0,6.0,6,Romance,Documentary,Drama,,,,,
38201,316883,Above and Below,2015,120,0,0,4.9,7,Documentary,,,,,,,
38202,15088,The Cutting Edge 3: Chasing the Dream,2008,90,0,0,5.6,33,Comedy,Drama,Romance,,,,,
38203,357313,Frank and the Wondercat,2015,86,0,0,0.0,0,Documentary,,,,,,,
38204,384237,Lamerica,2015,43,0,0,0.0,0,,,,,,,,
38205,21343,Reverb,2007,88,0,0,4.8,4,Horror,,,,,,,
38206,373072,Tickled,2016,92,0,0,7.3,94,Documentary,,,,,,,
38209,76102,N Is a Number: A Portrait of Paul Erdös,1993,57,0,0,7.7,3,Documentary,,,,,,,
38210,327536,Bakuman,2015,119,0,0,7.6,8,Drama,Comedy,,,,,,
38211,364088,Decay,2015,98,0,0,5.7,3,Drama,Thriller,Horror,,,,,
38212,86517,It's Such a Beautiful Day,2011,23,0,0,8.6,15,Drama,Comedy,Animation,,,,,
38213,40080,The Cutting Edge: Fire & Ice,2010,90,0,0,5.4,27,Drama,Romance,,,,,,
38214,76164,Bong of the Dead,2011,91,0,0,3.3,9,Action,Comedy,Horror,,,,,
38216,122466,Sick Boy,2011,90,50000,0,4.1,6,,,,,,,,
38217,390777,Ordinary World,2016,86,0,0,6.3,30,Comedy,Drama,,,,,,
38218,376292,Paradox,2016,90,0,0,5.0,34,Action,Science Fiction,,,,,,
38219,12696,Hierankl,2003,93,0,0,0.0,0,Drama,,,,,,,
38220,391578,"New York, New York",2016,106,0,0,5.0,1,Romance,,,,,,,
38221,392985,Gold Digger,2016,0,0,0,7.3,3,Comedy,Romance,,,,,,
38222,168055,Love Is in the Air,2013,96,0,7636,5.9,143,Comedy,Romance,,,,,,
38223,60809,Single By Contract,2010,103,0,0,6.9,52,Romance,Comedy,,,,,,
38224,332411,I Am Wrath,2016,92,18000000,0,4.5,180,Action,Crime,Drama,Thriller,,,,
38225,57130,One Survivor Remembers,1996,39,0,0,4.0,2,Documentary,,,,,,,
38228,17174,The Neighbor,2008,98,0,0,4.0,8,Comedy,,,,,,,
38230,320586,Brand: A Second Coming,2015,105,0,0,6.0,10,Documentary,,,,,,,
38231,384737,Precious Cargo,2016,99,10500000,100659,5.1,95,Action,Crime,Thriller,,,,,
38235,60961,Held Up,2010,0,0,0,4.3,2,Comedy,,,,,,,
38236,131673,It's in the Blood,2012,81,0,0,4.4,10,Horror,Thriller,Drama,,,,,
38241,25603,Russell Howard Live: Dingledodies,2009,77,0,0,6.2,6,Comedy,,,,,,,
38242,79137,Russell Howard: Right Here Right Now,2011,0,0,0,5.8,4,Comedy,,,,,,,
38243,23270,Russell Howard: Live,2008,102,0,0,6.5,6,Comedy,,,,,,,
38244,347938,11.22.63,2016,432,30000000,0,8.0,213,Drama,History,Thriller,,,,,
38245,26691,Neuilly Yo Mama!,2009,90,0,0,6.0,198,Comedy,,,,,,,
38248,391997,A Body to Die For: The Aaron Henry Story,1994,30,0,0,0.0,0,Drama,,,,,,,
38249,153423,Motel Cactus,1997,91,0,0,8.0,2,,,,,,,,
38252,23767,Billa,2007,130,0,0,6.5,16,Action,Romance,Thriller,,,,,
38253,188540,Arrambam,2013,157,9200000,21000000,6.0,8,Action,Thriller,Drama,,,,,
38254,300983,Yennai Arindhaal,2015,176,7900000,16000000,6.6,14,Romance,Thriller,Drama,Action,,,,
38255,76788,Mankatha,2011,149,6100000,28000000,5.6,14,Action,Thriller,,,,,,
38256,362150,Vedhalam,2015,156,0,0,5.9,10,Action,Family,,,,,,
38257,280165,Thani Oruvan,2015,159,0,0,7.8,21,Romance,Thriller,Action,,,,,
38258,330418,Indru Netru Naalai,2015,146,620000,1400000,7.4,7,Science Fiction,Comedy,,,,,,
38259,330399,Rajathandhiram,2015,135,0,0,6.7,3,Romance,Crime,Drama,Thriller,Comedy,,,
38260,320910,Naanum Rowdydhaan,2015,140,0,0,6.5,11,Action,Comedy,Drama,Romance,,,,
38261,394374,At the End of the Tunnel,2016,120,0,0,6.7,68,Crime,Thriller,,,,,,
38262,82999,Penumbra,2012,90,0,0,6.5,11,Horror,Thriller,,,,,,
38263,363178,Thoonga Vanam,2015,127,0,0,6.8,10,Action,Crime,Thriller,,,,,
38264,247504,Veeram,2014,161,5900000,19000000,5.8,11,Action,Comedy,Romance,,,,,
38265,63964,Deiva Thirumagal,2011,162,0,0,6.7,8,Drama,Family,,,,,,
38267,79354,Engeyum Eppodhum,2011,160,0,0,6.5,5,Drama,,,,,,,
38269,69428,Vaali,1999,157,500000,500000,6.0,6,Romance,,,,,,,
38270,69417,Villan,2002,157,500000,500000,6.7,5,Action,Crime,,,,,,
38271,69401,Dheena,2001,157,500000,500000,5.3,5,Action,Drama,Romance,,,,,
38272,69399,Citizen,2001,157,500000,500000,5.9,6,Drama,Action,Crime,Foreign,,,,
38273,69427,Amarkalam,1999,157,500000,500000,6.6,4,,,,,,,,
38274,69404,Mugavari,2000,157,500000,500000,7.5,2,Drama,Romance,,,,,,
38275,69422,Aasai,1995,157,500000,500000,6.0,2,Action,Romance,,,,,,
38276,69423,Kadhal Kottai,1996,157,500000,500000,7.0,2,Romance,,,,,,,
38282,51059,"Palo Alto, CA",2007,100,0,0,4.5,3,Comedy,Drama,,,,,,
38283,101766,A Barefoot Dream,2010,121,0,0,7.3,4,Drama,Foreign,,,,,,
38284,35010,A Man Who Was Superman,2008,102,0,3848034,7.3,15,Comedy,Drama,,,,,,
38285,38983,Attack the Gas Station 2,2010,111,0,0,6.8,4,Action,Comedy,Foreign,,,,,
38286,266540,Broken Side of Time,2013,126,0,0,5.5,1,Drama,,,,,,,
38287,266102,Desert Dancer,2014,98,0,0,6.5,18,Drama,,,,,,,
38290,123182,Coastlines,2002,110,0,0,6.0,3,Drama,Action,,,,,,
38291,41628,Max Havoc: Curse Of The Dragon,2004,90,0,0,0.0,0,Action,,,,,,,
38293,353069,Mother's Day,2016,118,25000000,48418160,5.8,391,Comedy,,,,,,,
38294,109453,Mothers and Daughters,2016,90,0,0,5.1,34,Drama,,,,,,,
38295,311667,Manhattan Night,2016,113,0,0,6.1,115,Drama,Mystery,Thriller,,,,,
38296,7456,Die Wolke,2006,105,0,0,6.1,25,Science Fiction,Thriller,,,,,,
38297,50451,Micro Men,2009,84,0,0,7.3,6,Drama,,,,,,,
38298,364324,Chronicles of the Ghostly Tribe,2015,115,0,0,5.2,14,Adventure,Action,Thriller,,,,,
