,movieId,title,genres,release_year,runtime,budget,revenue,vote_average,vote_count,0,1,2,3,4,5,6,7
33072,243473,Mary of Nazareth,[],1995,0,0,0,0.0,0,,,,,,,,
33073,18303,If I Were a Rich Man,['Comedy'],2002,105,0,0,5.5,19,Comedy,,,,,,,
33074,42427,Fair Play,['Thriller'],2006,103,0,0,5.4,5,Thriller,,,,,,,
33075,322434,The Ceremony,['Documentary'],2014,75,0,0,7.0,1,Documentary,,,,,,,
33076,38977,A Stranger of Mine,"['Comedy', 'Crime', 'Drama']",2005,98,0,0,6.9,10,Comedy,Crime,Drama,,,,,
33077,267970,Miss Hokusai,"['Animation', 'Drama', 'History']",2015,90,0,0,6.5,20,Animation,Drama,History,,,,,
33078,335310,Being Canadian,"['Comedy', 'Documentary']",2015,89,0,0,5.3,11,Comedy,Documentary,,,,,,
33079,44827,Dor,"['Drama', 'Foreign']",2006,124,0,0,6.8,4,Drama,Foreign,,,,,,
33080,160155,Life Is Ruff,"['TV Movie', 'Comedy', 'Family']",2005,84,0,0,4.5,10,TV Movie,Comedy,Family,,,,,
33081,24801,Cow Belles,"['TV Movie', 'Comedy', 'Family', 'Romance']",2006,90,0,0,4.9,59,TV Movie,Comedy,Family,Romance,,,,
33082,73527,Genius,"['Family', 'Comedy', 'Drama']",1999,82,0,0,4.6,9,Family,Comedy,Drama,,,,,
33083,285838,Teen Lust,['Comedy'],2014,80,0,0,4.4,27,Comedy,,,,,,,
33084,30921,Scanner Cop,"['Science Fiction', 'Horror']",1994,95,0,0,5.5,4,Science Fiction,Horror,,,,,,
33085,322443,The Timber,"['Adventure', 'Drama', 'Western']",2015,81,0,0,4.1,17,Adventure,Drama,Western,,,,,
33086,240268,Sriracha,['Documentary'],2013,30,20000,0,7.1,10,Documentary,,,,,,,
33088,74555,Evil Things,['Horror'],2009,86,20000,0,4.1,15,Horror,,,,,,,
33089,296065,Last Shift,"['Horror', 'Thriller']",2014,88,0,0,5.7,156,Horror,Thriller,,,,,,
33090,36588,The Immortal Voyage of Captain Drake,"['Adventure', 'Fantasy']",2009,0,0,0,4.4,4,Adventure,Fantasy,,,,,,
33091,329263,Fuck You Goethe 2,['Comedy'],2015,115,0,83027924,6.6,286,Comedy,,,,,,,
33092,290637,Pay the Ghost,"['Horror', 'Thriller']",2015,94,0,2160298,5.1,204,Horror,Thriller,,,,,,
33093,45083,A Million,['Thriller'],2009,114,0,0,7.5,10,Thriller,,,,,,,
33095,139276,Un mundo cuadrado,[],2012,92,0,0,6.0,1,,,,,,,,
33096,269747,Catch Me Daddy,['Thriller'],2015,112,0,0,6.0,11,Thriller,,,,,,,
33097,296750,The Furthest End Awaits,['Drama'],2014,118,0,0,5.2,3,Drama,,,,,,,
33098,349498,Flying Colors,"['Comedy', 'Drama']",2015,117,0,0,7.4,25,Comedy,Drama,,,,,,
33100,201274,Infinite,"['Science Fiction', 'Drama']",2012,20,5000,0,0.0,0,Science Fiction,Drama,,,,,,
33101,20378,The Brave Little Toaster to the Rescue,"['Animation', 'Comedy', 'Family', 'Fantasy']",1997,74,0,0,6.8,21,Animation,Comedy,Family,Fantasy,,,,
33102,312963,Macropolis,['Animation'],2012,8,0,0,0.0,0,Animation,,,,,,,
33103,180685,Oh Willy...,"['Animation', 'Adventure', 'Drama']",2013,17,0,0,6.4,5,Animation,Adventure,Drama,,,,,
33104,54558,The Legend of Seven Cutter,"['Action', 'Comedy']",2006,100,1700000,0,5.7,3,Action,Comedy,,,,,,
33106,219435,Naked Under the Moon,"['Foreign', 'Romance', 'Drama']",1999,127,0,0,8.3,3,Foreign,Romance,Drama,,,,,
33109,18557,Acolytes,"['Crime', 'Mystery', 'Thriller', 'Horror']",2008,91,0,0,5.5,18,Crime,Mystery,Thriller,Horror,,,,
33110,103066,Any And Every Which Way,"['Comedy', 'Romance', 'Foreign']",2010,75,0,0,4.5,2,Comedy,Romance,Foreign,,,,,
33111,72850,Babes in Toyland,"['Animation', 'Family']",1997,74,0,0,4.8,5,Animation,Family,,,,,,
33112,43481,Black River,"['Science Fiction', 'Thriller']",2001,86,0,0,5.6,11,Science Fiction,Thriller,,,,,,
33113,55612,Varg Veum - Black Sheep,"['Action', 'Thriller', 'Crime']",2011,83,0,0,6.1,10,Action,Thriller,Crime,,,,,
33114,322740,Seashore,['Drama'],2015,83,0,0,6.9,41,Drama,,,,,,,
33115,205017,Lootera,"['Drama', 'Romance']",2013,136,4100000,4300000,6.6,27,Drama,Romance,,,,,,
33116,66211,Fire in Babylon,"['Documentary', 'Foreign']",2011,80,0,0,5.2,5,Documentary,Foreign,,,,,,
33118,51512,Dear Mr. Gacy,"['Crime', 'Drama', 'Thriller']",2010,103,0,0,6.5,29,Crime,Drama,Thriller,,,,,
33120,340190,Drunk Wedding,['Comedy'],2015,81,0,0,3.8,9,Comedy,,,,,,,
33121,92395,Evidence,['Horror'],2011,78,0,0,5.1,47,Horror,,,,,,,
33122,329205,Ghoul,"['Thriller', 'Horror']",2015,86,0,0,5.1,25,Thriller,Horror,,,,,,
33123,104709,Ghoul,['Thriller'],2012,80,0,0,4.7,5,Thriller,,,,,,,
33124,9987,Headspace,"['Horror', 'Science Fiction', 'Thriller']",2005,89,0,0,4.9,12,Horror,Science Fiction,Thriller,,,,,
33126,45326,Legion,['Action'],1998,97,0,0,3.0,4,Action,,,,,,,
33127,119197,Let Go,['Comedy'],2011,95,0,0,6.2,8,Comedy,,,,,,,
33128,44682,Resurrection County,"['Horror', 'Thriller']",2008,95,0,0,5.3,7,Horror,Thriller,,,,,,
33130,84449,Remains,"['Drama', 'Horror', 'Action', 'Thriller']",2011,88,750000,0,5.1,18,Drama,Horror,Action,Thriller,,,,
33132,66447,Tango,"['Foreign', 'Drama', 'Comedy']",1993,88,0,0,4.4,4,Foreign,Drama,Comedy,,,,,
33133,119478,Devil Seed,['Horror'],2012,93,0,0,4.6,23,Horror,,,,,,,
33135,58432,The Dark Hour,"['Horror', 'Mystery', 'Science Fiction', 'Thriller']",2006,92,0,0,5.9,21,Horror,Mystery,Science Fiction,Thriller,,,,
33137,15711,The Lost,"['Horror', 'Crime', 'Drama', 'Thriller']",2006,119,0,0,6.1,18,Horror,Crime,Drama,Thriller,,,,
33141,271736,The Program,['Drama'],2015,103,0,3286448,6.1,176,Drama,,,,,,,
33143,81660,The Selling,['Comedy'],2011,92,0,0,5.8,3,Comedy,,,,,,,
33146,77197,True Women,['Drama'],1997,91,0,0,5.2,7,Drama,,,,,,,
33148,40251,Witchboard 2: The Devil's Doorway,"['Mystery', 'Horror']",1993,98,0,168180,5.1,18,Mystery,Horror,,,,,,
33149,44656,My Little Bride,"['Drama', 'Comedy', 'Romance', 'Foreign']",2004,115,0,0,6.1,27,Drama,Comedy,Romance,Foreign,,,,
33151,90682,Love Is in the Air,[],2011,84,0,0,4.0,1,,,,,,,,
33152,300090,White Rabbit,['Drama'],2013,90,2000000,0,6.3,20,Drama,,,,,,,
33153,342657,The Silenced,"['Horror', 'Thriller', 'Mystery']",2015,99,0,0,5.7,40,Horror,Thriller,Mystery,,,,,
33154,347697,Alice in Earnestland,['Drama'],2015,87,0,0,6.2,9,Drama,,,,,,,
33155,344476,The Classified File,"['Crime', 'Drama']",2015,108,0,0,6.8,9,Crime,Drama,,,,,,
33156,315509,Helios,"['Crime', 'Action']",2015,118,25784494,0,5.0,15,Crime,Action,,,,,,
33157,343059,Hollywood Adventures,"['Comedy', 'Action']",2015,0,0,0,4.6,7,Comedy,Action,,,,,,
33158,58895,Hush Little Baby,"['Thriller', 'Drama', 'Mystery']",2007,89,0,0,1.0,1,Thriller,Drama,Mystery,,,,,
33159,40341,Carnival of Souls,"['Horror', 'Thriller']",1998,90,2000000,0,3.4,9,Horror,Thriller,,,,,,
33160,298582,Full Out,"['History', 'Drama', 'Family']",2015,94,1500000,0,7.1,40,History,Drama,Family,,,,,
33161,73339,The Boys Club,['Drama'],1997,91,0,0,5.5,4,Drama,,,,,,,
33162,28805,Apaharan,"['Action', 'Crime', 'Drama', 'Foreign']",2005,173,0,0,5.5,10,Action,Crime,Drama,Foreign,,,,
33163,268660,Bangalore Days,"['Drama', 'Family', 'Romance']",2014,172,7400000,1300000,7.4,19,Drama,Family,Romance,,,,,
33164,257160,Ohm Shanthi Oshaana,"['Comedy', 'Romance']",2014,130,220000,1500000,6.9,8,Comedy,Romance,,,,,,
33165,19657,Baazigar,"['Crime', 'Thriller']",1993,181,0,0,6.8,29,Crime,Thriller,,,,,,
33167,49035,Alaipayuthey,"['Romance', 'Drama']",2000,156,2000000,6000000,6.7,6,Romance,Drama,,,,,,
33168,81273,The Dirty Picture,"['Drama', 'Comedy', 'Foreign']",2011,144,0,0,5.8,17,Drama,Comedy,Foreign,,,,,
33169,19636,Garam Masala,['Comedy'],2005,142,0,0,5.4,16,Comedy,,,,,,,
33170,19637,Chup Chup Ke,['Comedy'],2006,165,0,0,5.3,14,Comedy,,,,,,,
33171,54971,Dulhe Raja,"['Drama', 'Comedy', 'Romance', 'Foreign']",1998,155,0,0,6.2,8,Drama,Comedy,Romance,Foreign,,,,
33172,170838,Mr. & Mrs. Khiladi,[],1997,0,0,0,4.7,3,,,,,,,,
33173,38637,Vaaranam Aayiram,"['Drama', 'Comedy', 'Thriller', 'Romance']",2008,169,3000000,14000000,7.5,13,Drama,Comedy,Thriller,Romance,,,,
33174,97342,Vedam,"['Drama', 'Romance', 'Foreign']",2010,145,0,0,6.1,6,Drama,Romance,Foreign,,,,,
33175,182131,Little Witch Academia,"['Action', 'Animation', 'Comedy', 'Fantasy']",2013,26,480000,0,7.1,62,Action,Animation,Comedy,Fantasy,,,,
33176,58493,A Small Act,['Documentary'],2010,88,0,0,0.0,0,Documentary,,,,,,,
33177,62368,Cat Shit One,"['Animation', 'War']",2010,25,0,0,6.2,16,Animation,War,,,,,,
33178,245536,Rabbit and Deer,"['Adventure', 'Animation']",2013,17,0,0,7.1,8,Adventure,Animation,,,,,,
33180,312940,The Mole at the Sea,"['Comedy', 'Animation', 'Adventure']",2012,5,0,0,0.0,0,Comedy,Animation,Adventure,,,,,
33181,355545,Paul Taylor Creative Domain,['Documentary'],2014,86,0,0,0.0,0,Documentary,,,,,,,
33182,285181,1001 Grams,['Drama'],2014,93,0,0,5.7,11,Drama,,,,,,,
33183,289039,Factory Girl,"['Drama', 'Romance']",2013,92,0,0,6.5,2,Drama,Romance,,,,,,
33184,298721,Cemetery of Splendour,"['Drama', 'Fantasy']",2015,122,980000,0,4.4,50,Drama,Fantasy,,,,,,
33185,322614,Crumbs,"['Adventure', 'Drama', 'Science Fiction']",2015,68,200000,0,6.4,4,Adventure,Drama,Science Fiction,,,,,
33186,336805,Much Loved,['Drama'],2015,108,0,0,6.0,41,Drama,,,,,,,
33187,341077,Tiger House,"['Action', 'Crime', 'Drama', 'Thriller']",2015,80,0,0,5.5,87,Action,Crime,Drama,Thriller,,,,
33191,278718,Star,"['Drama', 'Romance', 'Comedy']",2014,128,0,0,5.9,13,Drama,Romance,Comedy,,,,,
33192,293941,The Quiet Hour,"['Drama', 'Science Fiction', 'Thriller']",2014,85,0,0,4.5,25,Drama,Science Fiction,Thriller,,,,,
33193,342925,Everything Before Us,"['Romance', 'Drama']",2015,101,0,0,4.9,8,Romance,Drama,,,,,,
33194,335490,The Idealist,['Thriller'],2015,114,2907868,0,7.6,9,Thriller,,,,,,,
33196,289191,I Am Here,"['Drama', 'Thriller']",2014,97,0,0,4.9,22,Drama,Thriller,,,,,,
33198,126227,Desolation Canyon,['Western'],2006,80,0,0,6.0,2,Western,,,,,,,
33201,295314,L'Oranais,"['History', 'Drama']",2014,0,0,0,8.2,6,History,Drama,,,,,,
33202,337730,French Blood,['Drama'],2015,98,0,0,5.9,35,Drama,,,,,,,
33203,95807,Ricochet,"['Mystery', 'Thriller', 'Drama', 'Crime']",2011,91,0,0,3.7,3,Mystery,Thriller,Drama,Crime,,,,
33204,336149,Arthur & Merlin,['Fantasy'],2015,103,3000000,0,5.4,14,Fantasy,,,,,,,
33205,32707,Breaking Dawn,"['Mystery', 'Thriller', 'Horror']",2004,88,0,0,5.0,8,Mystery,Thriller,Horror,,,,,
33206,330298,The Lady in the Car with Glasses and a Gun,"['Mystery', 'Thriller']",2015,93,0,0,4.6,41,Mystery,Thriller,,,,,,
33207,267463,The 10 Year Plan,"['Romance', 'Comedy']",2014,90,0,0,6.1,52,Romance,Comedy,,,,,,
33208,361138,Urban Family,[],2015,0,0,0,6.7,3,,,,,,,,
33209,10645,The Slurb,['Comedy'],2001,100,0,0,5.4,11,Comedy,,,,,,,
33210,359325,Distractions,['Comedy'],2015,85,0,0,6.1,6,Comedy,,,,,,,
33212,353500,Essex Boys: Law of Survival,"['Action', 'Adventure', 'Crime', 'Drama']",2015,84,0,0,5.4,6,Action,Adventure,Crime,Drama,,,,
33214,311539,A Christmas Horror Story,['Horror'],2015,99,0,0,5.5,100,Horror,,,,,,,
33217,25234,Evil Ed,['Horror'],1995,93,0,0,5.6,13,Horror,,,,,,,
33218,354667,RangiTaranga,"['Horror', 'Mystery', 'Thriller']",2015,0,0,0,6.3,3,Horror,Mystery,Thriller,,,,,
33219,40487,Robot Wars,"['Action', 'Thriller', 'Science Fiction']",1993,67,0,0,4.2,6,Action,Thriller,Science Fiction,,,,,
33220,38237,Robo Warriors,"['Action', 'Adventure', 'Science Fiction']",1996,89,0,0,6.7,3,Action,Adventure,Science Fiction,,,,,
33224,6318,Vaya con Dios,['Comedy'],2002,106,0,0,6.5,5,Comedy,,,,,,,
33225,353117,The Thread,['Documentary'],2015,59,0,0,6.4,7,Documentary,,,,,,,
33226,78224,Certain Prey,"['Crime', 'Drama', 'Action', 'Thriller', 'Mystery']",2011,89,0,0,4.3,10,Crime,Drama,Action,Thriller,Mystery,,,
33227,255775,Spicy Love Soup,[],1997,109,0,0,7.0,1,,,,,,,,
33228,277967,Life Eternal,"['Comedy', 'Crime', 'Thriller']",2015,123,0,0,7.1,29,Comedy,Crime,Thriller,,,,,
33229,324245,7 Chinese Brothers,['Comedy'],2015,75,0,0,5.2,20,Comedy,,,,,,,
33232,320736,Virgin Mountain,['Drama'],2015,90,0,0,7.0,35,Drama,,,,,,,
33233,338767,From The Depths of My Heart,"['Horror', 'Drama']",2015,95,0,0,0.0,0,Horror,Drama,,,,,,
33234,338273,Antarctica: Ice & Sky,['Documentary'],2015,89,0,0,6.5,4,Documentary,,,,,,,
33235,361159,Navy Seals vs. Zombies,"['Horror', 'Action']",2015,97,0,0,3.5,37,Horror,Action,,,,,,
33236,336268,Rosenwald,[],2015,100,0,0,0.0,0,,,,,,,,
33237,348295,The Laundryman,['Comedy'],2015,112,0,0,5.0,1,Comedy,,,,,,,
33238,338072,A Bell for Ursli,['Family'],2015,100,0,0,7.5,3,Family,,,,,,,
33240,68387,Bringing Ashley Home,['Drama'],2011,87,0,0,6.7,3,Drama,,,,,,,
33242,268099,Sleepless In New York,"['Documentary', 'Drama', 'Romance']",2014,90,0,0,6.0,1,Documentary,Drama,Romance,,,,,
33243,336660,Mediterranea,['Drama'],2015,107,0,0,6.5,16,Drama,,,,,,,
33244,319995,The Club,['Drama'],2015,97,0,52761,6.6,66,Drama,,,,,,,
33245,337115,Alias Maria,"['War', 'Drama']",2015,92,0,0,5.0,3,War,Drama,,,,,,
33246,159824,Hotel Transylvania 2,"['Animation', 'Comedy', 'Family']",2015,89,80000000,473226958,6.7,1528,Animation,Comedy,Family,,,,,
33247,360784,Hidden,"['Thriller', 'Horror']",2015,83,0,0,6.5,189,Thriller,Horror,,,,,,
33248,330206,Anti-Social,['Crime'],2015,116,0,0,5.2,10,Crime,,,,,,,
33249,289232,The Goob,"['Romance', 'Drama']",2014,86,0,0,7.1,16,Romance,Drama,,,,,,
33250,314011,The Beat Beneath My Feet,"['Drama', 'Comedy']",2014,89,0,0,7.0,11,Drama,Comedy,,,,,,
33251,316347,A Horse for Summer,"['Drama', 'Family']",2015,96,0,0,8.0,3,Drama,Family,,,,,,
33252,58156,Pure,['Drama'],2009,100,0,0,6.5,16,Drama,,,,,,,
33253,286301,The Dinner,['Drama'],2014,92,0,0,6.3,39,Drama,,,,,,,
33255,201284,From the Head,['Drama'],2011,93,0,0,6.0,1,Drama,,,,,,,
33256,72642,Solitary,"['Thriller', 'Mystery']",2009,91,0,0,5.8,3,Thriller,Mystery,,,,,,
33257,16013,Triple Dare,['Drama'],2006,90,0,0,5.3,6,Drama,,,,,,,
33258,200325,"Life, Love & Celluloid",['Documentary'],1998,97,0,0,5.0,1,Documentary,,,,,,,
33259,280668,Don't Think I've Forgotten: Cambodia's Lost Rock and Roll,"['Music', 'Documentary']",2014,105,0,0,8.7,3,Music,Documentary,,,,,,
33260,286256,Tim Maia,"['Drama', 'Music']",2014,140,0,0,6.3,22,Drama,Music,,,,,,
33261,26267,Now You See It...,"['Comedy', 'Mystery']",2005,96,0,0,5.6,17,Comedy,Mystery,,,,,,
33262,115626,Stuck in the Suburbs,"['Comedy', 'Family', 'Music', 'TV Movie']",2004,76,0,0,5.2,40,Comedy,Family,Music,TV Movie,,,,
33263,13968,Jump In!,"['Drama', 'Comedy', 'Romance']",2007,85,0,0,5.4,80,Drama,Comedy,Romance,,,,,
33264,36269,Winning London,"['Comedy', 'Family']",2001,93,0,0,5.8,51,Comedy,Family,,,,,,
33265,22371,Minutemen,"['TV Movie', 'Comedy', 'Science Fiction', 'Family', 'Adventure']",2008,98,0,0,5.1,52,TV Movie,Comedy,Science Fiction,Family,Adventure,,,
33266,19294,30 Days Until I'm Famous,"['Comedy', 'Drama', 'Romance']",2004,90,0,0,5.8,2,Comedy,Drama,Romance,,,,,
33267,51824,2gether,"['Music', 'Comedy', 'Drama']",2000,82,0,0,4.5,4,Music,Comedy,Drama,,,,,
33268,50587,Too Young to Marry,"['Comedy', 'Drama', 'Romance']",2007,90,2,0,3.6,4,Comedy,Drama,Romance,,,,,
33269,243884,Fish & Cat,"['Thriller', 'Drama', 'Mystery']",2013,134,0,0,7.0,7,Thriller,Drama,Mystery,,,,,
33270,127367,When Day Breaks,['Drama'],2012,90,0,0,5.0,1,Drama,,,,,,,
33271,136884,Dark Blood,['Thriller'],2012,86,0,0,6.8,4,Thriller,,,,,,,
33272,192137,Not Waving But Drowning,['Drama'],2012,100,0,0,7.3,3,Drama,,,,,,,
33273,356905,Oddball,"['Family', 'Adventure']",2015,95,0,0,6.0,26,Family,Adventure,,,,,,
33274,124111,Jett Jackson: The Movie,"['Adventure', 'Family', 'Action', 'Science Fiction', 'Comedy']",2001,100,0,0,4.2,3,Adventure,Family,Action,Science Fiction,Comedy,,,
33275,16854,Snapphanar,"['Action', 'Drama', 'History']",2006,174,0,0,6.0,2,Action,Drama,History,,,,,
33276,79700,RUSH: Time Machine,['Music'],2011,151,0,0,8.0,6,Music,,,,,,,
33277,45722,Don't Look Down,"['Drama', 'Romance']",2008,80,0,0,5.6,11,Drama,Romance,,,,,,
33279,49954,Orson Welles: The One-Man Band,['Documentary'],1995,88,0,0,6.0,1,Documentary,,,,,,,
33280,123691,Dream Deceivers: The Story Behind James Vance vs. Judas Priest,[],1992,61,0,0,10.0,1,,,,,,,,
33281,346401,Daft Punk Unchained,"['Music', 'Documentary']",2015,85,0,0,7.1,54,Music,Documentary,,,,,,
33282,207273,Chilling Visions: 5 Senses of Fear,['Horror'],2013,88,0,0,4.9,17,Horror,,,,,,,
33283,33352,Aftermath,['Drama'],2004,101,0,0,6.2,5,Drama,,,,,,,
33284,85207,Airborne,"['Horror', 'Thriller']",2012,78,0,0,3.5,24,Horror,Thriller,,,,,,
33285,204582,An American Girl: Saige Paints the Sky,['Family'],2013,99,0,0,6.3,5,Family,,,,,,,
33286,224778,The Gauntlet,"['Action', 'Adventure', 'Horror']",2013,85,0,0,5.0,8,Action,Adventure,Horror,,,,,
33288,91926,Crawl,"['Crime', 'Thriller']",2011,80,0,0,5.5,13,Crime,Thriller,,,,,,
33290,39793,First Love,[],2000,113,0,0,6.5,3,,,,,,,,
33291,33984,First Love,"['Crime', 'Drama']",2006,114,0,0,6.3,4,Crime,Drama,,,,,,
33292,134474,Godfather,"['Comedy', 'Romance']",1991,150,18000,700000,6.9,4,Comedy,Romance,,,,,,
33293,69407,Varalaru,['Drama'],2006,157,500000,500000,6.1,6,Drama,,,,,,,
33295,110433,Mrs. Santa Claus,"['Family', 'Fantasy']",1996,90,0,0,0.0,0,Family,Fantasy,,,,,,
33298,24094,Necessary Evil,['Thriller'],2008,87,950000,0,3.3,5,Thriller,,,,,,,
33303,328930,Sunrise,['Drama'],2014,85,0,0,7.3,3,Drama,,,,,,,
33305,288587,Wild Life,['Drama'],2014,106,0,0,6.7,19,Drama,,,,,,,
33307,86040,"To Sir, with Love II",['Drama'],1996,0,0,0,5.8,15,Drama,,,,,,,
33308,126464,Victim,"['Action', 'Drama', 'Thriller', 'Foreign']",2011,86,0,0,4.0,1,Action,Drama,Thriller,Foreign,,,,
33315,136146,Inside,['Drama'],2002,8,0,0,7.0,10,Drama,,,,,,,
33316,157161,I Didn't Come Here to Die,"['Horror', 'Comedy']",2010,80,0,0,4.7,7,Horror,Comedy,,,,,,
33317,36550,Jack and the Beanstalk,"['Adventure', 'Comedy', 'Family', 'Fantasy']",2009,94,0,0,5.8,22,Adventure,Comedy,Family,Fantasy,,,,
33318,339530,Tremors 5: Bloodlines,"['Science Fiction', 'Action', 'Horror']",2015,99,0,0,5.2,96,Science Fiction,Action,Horror,,,,,
33319,108204,Double Teamed,"['Drama', 'Family']",2002,120,0,0,5.6,16,Drama,Family,,,,,,
33320,6980,Horse Sense,['Drama'],1999,92,0,0,4.1,8,Drama,,,,,,,
33321,306745,Freeheld,"['Romance', 'Drama']",2015,103,7000000,573335,7.1,168,Romance,Drama,,,,,,
33322,314385,By the Sea,"['Drama', 'Romance']",2015,122,10000000,3727746,5.4,159,Drama,Romance,,,,,,
33323,116377,An Open Heart,['Drama'],2012,87,0,0,6.2,3,Drama,,,,,,,
33324,309809,The Little Prince,"['Adventure', 'Animation', 'Fantasy']",2015,92,64000000,97571250,7.6,771,Adventure,Animation,Fantasy,,,,,
33325,241573,If You Build It,['Documentary'],2014,85,0,0,7.1,5,Documentary,,,,,,,
33326,295317,Dark Star: HR Giger’s World,['Documentary'],2014,96,0,0,6.9,12,Documentary,,,,,,,
33327,339320,Red Passport,"['Crime', 'Drama']",2003,89,0,0,0.0,0,Crime,Drama,,,,,,
33328,292539,Food Chains,['Documentary'],2014,83,913000,0,7.4,8,Documentary,,,,,,,
33329,301228,Narcopolis,"['Thriller', 'Mystery', 'Science Fiction']",2015,96,1500000,0,4.8,34,Thriller,Mystery,Science Fiction,,,,,
33330,330112,Ashby,"['Drama', 'Romance', 'Comedy']",2015,102,0,4631,6.2,191,Drama,Romance,Comedy,,,,,
33331,362046,4Got10,"['Western', 'Action', 'Thriller']",2015,84,0,0,4.3,17,Western,Action,Thriller,,,,,
33333,314402,Dheepan,"['Crime', 'Drama']",2015,115,0,248392,6.8,135,Crime,Drama,,,,,,
33334,332749,The Forecaster,['Documentary'],2014,100,0,0,7.3,9,Documentary,,,,,,,
33335,361931,Ronaldo,"['History', 'Documentary']",2015,92,0,0,6.4,119,History,Documentary,,,,,,
33336,85616,Svend,['Documentary'],2011,110,0,0,4.5,3,Documentary,,,,,,,
33345,326333,"Liza, the Fox-Fairy","['Comedy', 'Fantasy', 'Romance']",2015,98,0,0,7.4,30,Comedy,Fantasy,Romance,,,,,
33346,250535,Get Santa,"['Family', 'Comedy']",2014,102,0,0,6.7,18,Family,Comedy,,,,,,
33347,320028,Il nome del figlio,['Comedy'],2015,0,0,0,6.4,89,Comedy,,,,,,,
33348,250230,The Cut,"['History', 'Drama']",2014,138,16000000,0,6.6,24,History,Drama,,,,,,
33353,276770,The Work of Director Jonathan Glazer,['Music'],2005,90,0,0,8.7,3,Music,,,,,,,
33355,318954,Beyond the Mask,['Action'],2015,103,0,1236094,5.7,24,Action,,,,,,,
33356,297762,Wonder Woman,"['Action', 'Adventure', 'Fantasy']",2017,141,149000000,820580447,7.2,5025,Action,Adventure,Fantasy,,,,,
33358,252983,Sly Cooper,"['Animation', 'Adventure', 'Comedy', 'Action', 'Family']",2017,0,0,0,0.0,0,Animation,Adventure,Comedy,Action,Family,,,
33359,302349,Iron Sky: The Coming Race,"['Action', 'Comedy', 'Fantasy', 'Science Fiction']",2018,0,18000000,0,0.0,0,Action,Comedy,Fantasy,Science Fiction,,,,
33360,340488,Salt and Fire,['Thriller'],2016,98,0,0,5.8,15,Thriller,,,,,,,
33361,339988,The Circle,"['Drama', 'Thriller', 'Science Fiction']",2017,110,18000000,20497844,5.4,1015,Drama,Thriller,Science Fiction,,,,,
33362,68730,Silence,"['Drama', 'History']",2016,161,46000000,23737523,7.0,754,Drama,History,,,,,,
33363,352161,The Clan,"['Drama', 'History', 'Crime', 'Thriller']",2015,110,0,20381995,6.4,120,Drama,History,Crime,Thriller,,,,
33364,28585,Bikini Girls on Ice,['Horror'],2009,82,191000,0,3.9,8,Horror,,,,,,,
33365,285689,Glen Campbell: I'll Be Me,"['Documentary', 'Music']",2014,116,0,365522,7.1,16,Documentary,Music,,,,,,
33366,63081,The Victim,"['Horror', 'Thriller', 'Mystery']",2006,108,0,0,6.5,6,Horror,Thriller,Mystery,,,,,
33368,46636,Nanga Parbat,"['Adventure', 'Drama']",2010,103,0,0,6.6,9,Adventure,Drama,,,,,,
33369,296098,Bridge of Spies,"['Thriller', 'Drama']",2015,141,40000000,165478348,7.2,2633,Thriller,Drama,,,,,,
33370,353616,Pitch Perfect 3,['Comedy'],2017,0,0,0,0.0,3,Comedy,,,,,,,
33371,158675,Les Misérables in Concert - The 25th Anniversary,"['History', 'Music']",2010,178,0,0,8.0,24,History,Music,,,,,,
33372,171759,The Lost Medallion: The Adventures of Billy Stone,"['Adventure', 'Family']",2013,97,0,0,5.6,13,Adventure,Family,,,,,,
33373,71374,If I Die Before I Wake,"['Crime', 'Thriller']",2001,77,0,0,7.5,2,Crime,Thriller,,,,,,
33374,336029,A Tale of Love and Darkness,['Drama'],2015,95,4000000,0,3.9,28,Drama,,,,,,,
33375,82968,Blood of My Blood,['Drama'],2011,140,0,0,6.8,10,Drama,,,,,,,
33377,316042,Hyena Road,"['War', 'Drama']",2015,120,0,0,6.1,51,War,Drama,,,,,,
33378,304126,My Internship in Canada,['Comedy'],2015,108,0,0,6.3,11,Comedy,,,,,,,
33379,27152,"Gone, But Not Forgotten","['Drama', 'Romance', 'Thriller']",2003,90,0,0,3.2,5,Drama,Romance,Thriller,,,,,
33380,194548,Honey and the Pig,['Comedy'],2005,86,0,0,6.5,2,Comedy,,,,,,,
33381,12794,Amnesia: The James Brighton Enigma,"['Drama', 'Mystery', 'Thriller']",2005,90,0,0,4.6,7,Drama,Mystery,Thriller,,,,,
33382,166733,Tsiou,[],2005,0,0,0,4.0,1,,,,,,,,
33383,307276,2,['Drama'],2007,96,0,0,0.0,0,Drama,,,,,,,
33384,335138,Radical Grace,['Documentary'],2015,80,0,0,0.0,0,Documentary,,,,,,,
33385,126934,A Ring of Endless Light,"['Romance', 'Drama', 'Family']",2002,88,0,0,5.8,5,Romance,Drama,Family,,,,,
33386,23142,Attack of the 60 Foot Centerfold,"['Comedy', 'Science Fiction']",1995,84,0,0,3.9,4,Comedy,Science Fiction,,,,,,
33387,198200,Jodi Arias: Dirty Little Secret,"['Drama', 'Romance', 'TV Movie']",2013,89,0,0,4.0,13,Drama,Romance,TV Movie,,,,,
33388,106546,Moscow Heat,"['Action', 'Drama', 'Thriller']",2004,89,0,1100000,1.3,3,Action,Drama,Thriller,,,,,
33389,134782,The Italian Key,[],2011,92,1800000,0,10.0,1,,,,,,,,
